"AllY1","AllY2","AllY3","ace.or1","ace.or2","ace.cond.or1","ace.cond.or2","betaE1","betaE2","betaU1","betaU2"
47077,691,2232,4.21734184642408,5.15204709129918,1.02131563725941,1.27024956074389,1,1.25,4,4
47078,718,2204,4.1675860868763,5.13366469079525,1.0697900951408,1.28166993813065,1,1.25,4,4
47163,649,2188,3.86110708947097,5.5536072563528,0.961420306885293,1.43655879027667,1,1.25,4,4
47136,697,2167,3.81642767074279,5.03159927653541,0.960635914883484,1.20784350713341,1,1.25,4,4
47151,669,2180,4.37091845401115,5.15387710217704,1.08912494446295,1.27625356517401,1,1.25,4,4
46944,742,2314,4.548006354511,4.91049721682981,1.18305507713763,1.20924776931896,1,1.25,4,4
47090,663,2247,3.6540279305695,4.94594367671899,0.894494245621532,1.16741205380893,1,1.25,4,4
46993,690,2317,4.00328402024165,4.48403512276924,1.0071045014936,1.1283520648958,1,1.25,4,4
47152,691,2157,4.43627286427261,4.94336519401038,1.18512736050311,1.20837973142231,1,1.25,4,4
47161,664,2175,3.8617015855761,5.43317101091998,1.07812642631315,1.34187964136472,1,1.25,4,4
47157,623,2220,4.29183640335341,5.85307266664224,1.02129486148069,1.46932920563429,1,1.25,4,4
47152,654,2194,4.15647771061234,4.93960446909724,0.995907099060234,1.20768663285865,1,1.25,4,4
47122,680,2198,3.92885958769783,4.85579493960535,1.00255731748874,1.14958016251257,1,1.25,4,4
47104,682,2214,4.67096596258904,5.04880592698549,1.1247376891412,1.23892341859661,1,1.25,4,4
47044,718,2238,3.60343318495943,4.89560431742084,0.933951913530548,1.15654175533479,1,1.25,4,4
47150,626,2224,3.61511971609267,4.75046452986843,0.841088804042667,1.22722170339342,1,1.25,4,4
46999,734,2267,4.21780445859382,4.64259750103291,0.992842553748115,1.11596727370325,1,1.25,4,4
47081,701,2218,4.00212800785726,5.52046238437591,1.0094799759538,1.41904701558454,1,1.25,4,4
47106,664,2230,3.75106286264339,5.1361484652649,0.987406573942763,1.2589304978642,1,1.25,4,4
47136,671,2193,4.70295654580836,5.47998757611268,1.20782408191294,1.36404738168107,1,1.25,4,4
47049,670,2281,3.8942646661547,4.79377759578689,1.00779211634056,1.14370502833457,1,1.25,4,4
47088,681,2231,4.6003638345711,5.07617856329883,1.11401436244234,1.27220632972483,1,1.25,4,4
47114,704,2182,3.94212580154632,5.04011862788306,0.948855791823025,1.2360341112908,1,1.25,4,4
46997,713,2290,4.11094111478574,4.7118432307872,1.05603057928295,1.19964223728727,1,1.25,4,4
47097,684,2219,4.70971088484628,4.56758579734918,1.14618075787389,1.16391098968664,1,1.25,4,4
47091,666,2243,3.63750397282933,5.11086909593543,0.904348998508488,1.29492441671173,1,1.25,4,4
47099,646,2255,3.89242765611792,5.21327125093824,0.929519480499651,1.32234313495945,1,1.25,4,4
47114,684,2202,4.58097554695811,5.07324409933412,1.167048097619,1.2738609545057,1,1.25,4,4
47140,705,2155,4.41762557706883,5.32545415454242,1.11691321298439,1.34763368674467,1,1.25,4,4
47010,716,2274,3.35184596383444,4.9146870504703,0.856477778056816,1.26382302324989,1,1.25,4,4
47085,706,2209,4.38938848920863,5.71540627362056,1.11056539440056,1.33748047101176,1,1.25,4,4
47181,621,2198,4.16160697075277,5.07009024636826,1.05299812132133,1.26763465727617,1,1.25,4,4
47124,639,2237,3.88760919241557,5.04004326286676,0.957613153966431,1.23937909034822,1,1.25,4,4
47017,719,2264,3.75539579655781,4.6646155639561,0.965914154116237,1.17275420677097,1,1.25,4,4
47091,687,2222,4.04759288717798,5.19934331472471,0.987709746131767,1.33652803191791,1,1.25,4,4
47042,710,2248,4.03074565281462,4.98804774535809,1.00986690512341,1.23684582039728,1,1.25,4,4
47055,695,2250,4.23128848217816,5.25249561230082,0.984741434596134,1.27324275224472,1,1.25,4,4
47103,685,2212,4.29314721950894,4.81791633371356,1.07519892862849,1.18969554975639,1,1.25,4,4
47083,687,2230,4.58578974122168,5.32761125061933,1.08887005131642,1.29450326613329,1,1.25,4,4
47107,686,2207,4.18899700598802,4.94250395148789,0.959588050807792,1.20169410305258,1,1.25,4,4
47095,648,2257,4.27743685521167,4.91470790369084,1.07978245565301,1.26447806727333,1,1.25,4,4
47100,676,2224,3.47907092705519,5.4674072521484,0.866310992555884,1.28721641056251,1,1.25,4,4
47116,701,2183,4.10580167315483,5.07611638654101,1.04884526257778,1.28852508024297,1,1.25,4,4
47062,723,2215,4.97703450020166,5.38815529442372,1.27863661438777,1.30013793664943,1,1.25,4,4
47075,656,2269,4.25350421689671,4.57344182205958,0.997581237303628,1.1210584097544,1,1.25,4,4
47174,664,2162,4.96924239057987,5.3789533109218,1.32356906003486,1.30486914302164,1,1.25,4,4
47053,712,2235,4.05042950304502,4.94108292931377,1.08501019887475,1.22360454779778,1,1.25,4,4
47146,694,2160,4.00004659832246,5.1610857648099,1.02010328318374,1.31064604455867,1,1.25,4,4
47133,682,2185,4.94434600277606,5.07044430958446,1.15370713476851,1.25215793196031,1,1.25,4,4
47069,647,2284,4.29098078334297,5.20566400031815,1.07341802566675,1.32973848498327,1,1.25,4,4
47127,707,2166,3.81386470324704,5.18283557811178,0.941789157328508,1.30538010131717,1,1.25,4,4
47010,739,2251,4.05117992913061,5.1688900839369,0.989509742438155,1.27754365203743,1,1.25,4,4
47076,732,2192,3.96255983414129,5.0212100488973,1.01697574369191,1.25144739746879,1,1.25,4,4
47099,674,2227,4.45752033911269,5.09757820907994,1.07889682412619,1.27553442108929,1,1.25,4,4
47049,694,2257,4.30327542351181,5.3517975645226,1.10201924763526,1.28510399866961,1,1.25,4,4
46990,704,2306,4.02126580228448,4.97950014514089,1.0712358787538,1.22533725816851,1,1.25,4,4
47058,694,2248,3.83079525049068,5.52423029730187,0.907069427642283,1.37928231122539,1,1.25,4,4
47070,670,2260,4.41472682286834,4.59828530308472,1.02908471230219,1.13566729575344,1,1.25,4,4
46978,698,2324,4.36120322561856,5.3459975088915,1.12694025133622,1.38988889766994,1,1.25,4,4
47146,628,2226,4.06847232626051,5.27685744862257,1.10298171443135,1.31126727430259,1,1.25,4,4
47060,683,2257,3.9933510371872,4.69367124253348,1.01574306240336,1.21714791893992,1,1.25,4,4
47100,676,2224,4.32514110437473,5.33871712523643,1.11130162293978,1.35411862756867,1,1.25,4,4
47031,672,2297,3.84357743323345,4.98046844990352,0.901807006932429,1.28183772265576,1,1.25,4,4
47119,683,2198,3.87576163642011,4.81429924430783,0.992300329422475,1.14628177253179,1,1.25,4,4
47061,701,2238,3.64370140627078,5.23798780921301,0.909166282793952,1.33858723537071,1,1.25,4,4
47067,702,2231,4.28182244788783,5.24212929213196,1.08702781965468,1.32836417717732,1,1.25,4,4
47078,746,2176,4.35141991155138,5.37876667102975,1.13785159578241,1.32347798368453,1,1.25,4,4
47021,705,2274,4.28425246167269,4.94204255596044,0.951817304024607,1.18938503267822,1,1.25,4,4
47062,677,2261,4.56335737599171,5.07467433892853,1.16956447380659,1.23054464745009,1,1.25,4,4
47131,706,2163,4.24802597143449,5.64895468708901,1.02801934171711,1.49072578674009,1,1.25,4,4
47081,708,2211,4.14946835268954,5.12460975680168,1.06471750061291,1.29573382345036,1,1.25,4,4
47071,711,2218,5.18679330911932,5.20020770602262,1.26506849827012,1.29538988292082,1,1.25,4,4
47058,694,2248,3.78679257059804,4.93273977403014,0.945095750782915,1.28934527394953,1,1.25,4,4
47058,701,2241,4.0939765206072,5.2910965560394,1.01721580450511,1.30110460980015,1,1.25,4,4
46996,740,2264,3.79831088245328,5.11543609343548,0.90131861400459,1.29654339069552,1,1.25,4,4
47081,655,2264,4.2027132844067,4.70446518553348,1.02723344594473,1.13989642064067,1,1.25,4,4
47064,661,2275,4.17124830946212,4.72833993254143,1.15302289040055,1.1368736665859,1,1.25,4,4
47118,678,2204,4.1414225830163,5.19534492816698,1.00955329782817,1.27467963783323,1,1.25,4,4
47105,688,2207,3.73120923414335,5.34511152603657,1.01127288450263,1.38121092644604,1,1.25,4,4
47075,694,2231,4.39663659755968,4.74613982599127,1.04275497299981,1.19384812512541,1,1.25,4,4
47125,673,2202,3.54630083292504,4.89520277352254,0.858993580492593,1.21009202382392,1,1.25,4,4
47083,701,2216,3.75494998085472,4.88135346979356,0.987849224047025,1.21554856305724,1,1.25,4,4
47074,686,2240,3.8640409131774,4.81216011425637,0.880307261755533,1.19028446890316,1,1.25,4,4
47064,701,2235,4.24375863657301,5.42904396747167,1.05324330990083,1.31817996294839,1,1.25,4,4
47101,705,2194,4.8233544893702,4.96659511030934,1.1923233893319,1.23033867238316,1,1.25,4,4
47105,670,2225,4.57290413177538,4.38620085705453,1.11425071457213,1.0497543737951,1,1.25,4,4
47116,661,2223,4.31198696320167,5.10496789904804,1.09355874112585,1.23407887144962,1,1.25,4,4
47117,671,2212,3.89405059474718,5.26659000285152,1.01403600699282,1.32287934141027,1,1.25,4,4
47161,652,2187,4.1637906043445,4.85653411375894,1.04361367065548,1.19548052695588,1,1.25,4,4
47051,697,2252,3.83050480265029,5.18173575561096,0.950413373882036,1.27841014421706,1,1.25,4,4
47008,698,2294,3.82629345248009,4.52561131287068,0.957496358213072,1.09552843604864,1,1.25,4,4
47057,658,2285,3.6676525919207,5.38230198507771,0.911162011907363,1.37098780147139,1,1.25,4,4
47044,691,2265,3.67660843678286,5.1541239767984,0.921005642912652,1.31814307592314,1,1.25,4,4
47201,597,2202,3.40176694740865,4.7691270349794,0.807051971462869,1.15294140448846,1,1.25,4,4
47037,673,2290,4.23078212555752,5.06341230101202,1.09102918893983,1.28314190268174,1,1.25,4,4
47119,713,2168,4.33557380094087,5.2224343214075,1.06487488020558,1.23739793669603,1,1.25,4,4
47131,692,2177,4.28442640822665,4.98323162931123,1.06285449547287,1.16773449498121,1,1.25,4,4
47153,682,2165,3.48542530986394,4.71892385870353,0.846681065036845,1.23051705793472,1,1.25,4,4
47124,675,2201,4.21331818598587,5.01113611224633,1.07410939956962,1.25781527004554,1,1.25,4,4
47117,678,2205,4.09586963743785,5.19480845307666,0.98444939302546,1.30634674356477,1,1.25,4,4
47133,725,2142,3.83230378710791,4.93706301080213,0.949693927784321,1.24220432233537,1,1.25,4,4
47119,657,2224,3.76718071026551,4.58293503087286,0.964272217754178,1.19938683349681,1,1.25,4,4
47048,678,2274,4.05304410861688,5.38256426599201,1.08891849244916,1.37095845295714,1,1.25,4,4
47172,652,2176,4.16520524773313,5.12411784958107,1.02847740271709,1.28206842668553,1,1.25,4,4
47095,708,2197,4.15939609039368,5.64680343532836,0.981155746385916,1.37132205571516,1,1.25,4,4
47008,698,2294,3.93841312482688,5.1014939238898,0.960289003155412,1.21784418666432,1,1.25,4,4
47024,671,2305,3.76648228381612,5.39518453565165,0.963017743157624,1.32452367848957,1,1.25,4,4
47119,663,2218,3.65078688340111,5.49898336435189,0.927824322661794,1.3247249711075,1,1.25,4,4
47004,695,2301,4.12408336525899,4.94166238209561,0.986591925050614,1.27716554136329,1,1.25,4,4
47055,707,2238,4.02767117450433,5.36532880793804,1.00805940276672,1.33422176180695,1,1.25,4,4
47071,668,2261,3.53083775254983,5.18825559317073,0.8657793784743,1.31795105274677,1,1.25,4,4
47057,743,2200,3.93208810144479,5.03965881403898,0.943485093300298,1.25482582678921,1,1.25,4,4
46977,730,2293,3.5778481232135,5.30764971733934,0.904556401160522,1.29290130524608,1,1.25,4,4
47100,658,2242,3.43911702982243,5.52408852801315,0.832652335698136,1.38150998124951,1,1.25,4,4
47035,721,2244,4.21927112165705,4.99353501298767,1.09466529669355,1.29556535564359,1,1.25,4,4
47030,672,2298,3.91075631916211,4.99857255802836,0.922652927528084,1.21637431036166,1,1.25,4,4
47128,701,2171,3.84591383531635,6.5052411599349,0.983736721900211,1.63145390679777,1,1.25,4,4
47076,712,2212,3.93753108593534,4.54277118939658,0.961097540766645,1.1358168479377,1,1.25,4,4
47086,711,2203,4.01482813080856,5.42589897934873,0.955460552201228,1.34898199998003,1,1.25,4,4
47109,683,2208,3.52478216193829,4.92423964350376,0.822993746613115,1.26311371629697,1,1.25,4,4
47107,653,2240,3.99871562842941,5.08101602415871,0.980720601482814,1.27679108885705,1,1.25,4,4
47091,676,2233,3.70732643640834,5.55825344725571,0.904048181365034,1.40539403392241,1,1.25,4,4
47095,746,2159,3.51037233406167,4.87998345375698,0.879309054675392,1.18250595402721,1,1.25,4,4
47054,698,2248,4.45047839548137,5.39382485651594,1.13274328331611,1.3165515494885,1,1.25,4,4
47053,714,2233,3.78714650601521,5.10159192922521,0.862953530916676,1.21588826045263,1,1.25,4,4
47041,734,2225,3.99973190462734,4.61517039114568,1.00644384344741,1.17356553995888,1,1.25,4,4
47081,697,2222,4.0223273407384,5.14572222956793,1.00205663136496,1.33973303261223,1,1.25,4,4
47144,659,2197,4.20487409884025,5.7701760974372,1.10897151866898,1.39826226896551,1,1.25,4,4
47025,659,2316,4.29725687516035,4.53060364226447,0.962629546109905,1.13666053345859,1,1.25,4,4
46981,746,2273,4.66650174400971,5.25384876680364,1.15462166179672,1.30293025781602,1,1.25,4,4
46926,760,2314,4.42458544688677,5.08272653192273,1.10365128812405,1.26639980978923,1,1.25,4,4
47022,699,2279,4.18264241387007,5.06870407378531,1.04527756009792,1.27902733460251,1,1.25,4,4
47100,717,2183,4.95417109860676,4.78441676330315,1.16433295360147,1.18006508513187,1,1.25,4,4
47070,694,2236,3.92246908239583,5.47910743684739,0.961743263390297,1.32355464583365,1,1.25,4,4
47115,664,2221,4.17957393191311,5.26570547454433,1.06002000424944,1.30322047557879,1,1.25,4,4
47154,663,2183,4.20447361226467,4.92648768997588,1.01752650608799,1.22110083437197,1,1.25,4,4
47035,679,2286,3.92368858888266,5.60877300676459,0.939590463989524,1.39172808676129,1,1.25,4,4
47111,687,2202,3.70078351049509,5.26314428728115,0.872660632350251,1.3829434599206,1,1.25,4,4
47120,682,2198,4.74820094970748,5.38551410532925,1.23384496157165,1.29474654106442,1,1.25,4,4
46965,698,2337,3.97239111111111,4.61019581464873,0.978763540087876,1.11735401884022,1,1.25,4,4
47142,696,2162,4.22730175804229,4.98537104133948,1.04082164899415,1.21490979090358,1,1.25,4,4
47063,709,2228,4.35006149413831,5.71653014264613,1.10906232389718,1.43674658754964,1,1.25,4,4
47144,675,2181,4.42685485231422,4.92692518592716,0.971390682950463,1.21600440486093,1,1.25,4,4
47107,633,2260,3.98894829084375,5.33291469392995,0.911070541592104,1.18791954271723,1,1.25,4,4
47103,694,2203,4.27686783331966,5.04001445412128,1.09853632657606,1.27253149802741,1,1.25,4,4
46978,720,2302,4.09720858217209,4.90262054188886,1.00238729553683,1.14393528524209,1,1.25,4,4
47010,735,2255,4.03820292330521,4.84895720748541,0.95034319701089,1.19982742654105,1,1.25,4,4
47081,691,2228,4.75196840064513,5.64330728429314,1.17724119720406,1.43047827291001,1,1.25,4,4
47091,710,2199,4.18695435527693,5.44601013303396,1.09130196647551,1.42031646970279,1,1.25,4,4
47068,686,2246,4.08733669718318,4.63898452364713,0.950981300143852,1.16476245382474,1,1.25,4,4
47155,694,2151,3.87132080731004,5.252903471473,0.997810650771096,1.33931132955303,1,1.25,4,4
47139,703,2158,3.7364995846026,5.42022661907572,0.917025836837055,1.28290722908644,1,1.25,4,4
47113,690,2197,4.51473945537804,5.04192925877906,1.06377780279921,1.22475864863801,1,1.25,4,4
47112,667,2221,5.03158664855482,4.67859117318675,1.18626315021454,1.1555553301413,1,1.25,4,4
47026,684,2290,3.71867370783444,5.36320745586869,0.868709426182732,1.29414983192211,1,1.25,4,4
47019,741,2240,3.72610652746958,4.80134312158944,0.922254410361666,1.19158667441546,1,1.25,4,4
46926,715,2359,3.92883963146871,4.92369445095694,0.980051722354885,1.18440968936849,1,1.25,4,4
47020,715,2265,3.70093069016562,5.4382849169694,0.906354675110714,1.37664107038928,1,1.25,4,4
47051,688,2261,3.19242974364761,4.98250956678667,0.763928800584385,1.31232683137245,1,1.25,4,4
47111,702,2187,4.16672173032025,5.11325376345582,1.03518684835622,1.30738104183797,1,1.25,4,4
47021,710,2269,3.54083675910873,5.23047797078952,0.914886562264044,1.30570047892026,1,1.25,4,4
47146,687,2167,4.66529426683483,5.15464448202421,1.13252637088781,1.3049672803622,1,1.25,4,4
47152,637,2211,4.19871114575446,5.22111057323518,1.02336223550574,1.27990511941897,1,1.25,4,4
47032,717,2251,4.7210882103051,5.02139962759354,1.15082204699303,1.31401269147108,1,1.25,4,4
47089,666,2245,4.24347748538184,5.00598681177386,1.09130228951864,1.25444613365847,1,1.25,4,4
47039,642,2319,4.34137275461968,5.46900317387371,1.08807527476497,1.34410966469685,1,1.25,4,4
47111,660,2229,3.78145908481789,4.74977785676204,0.958405742898359,1.18013134177017,1,1.25,4,4
47059,697,2244,4.1276086445336,5.09371375773248,1.1229707123949,1.25623319659116,1,1.25,4,4
47079,675,2246,4.06248228456946,5.82357840200403,1.11587288915274,1.51981038973122,1,1.25,4,4
47133,657,2210,4.07914750386041,5.1920129587014,1.03184536140069,1.25613682477058,1,1.25,4,4
47156,691,2153,3.99508965695998,5.54233324739587,0.936261129535287,1.38340177370036,1,1.25,4,4
47165,640,2195,3.46181722663246,5.38196676261456,0.914241667511324,1.34404415803985,1,1.25,4,4
47091,661,2248,3.78286615878213,4.80615159144715,0.913930418781933,1.2087978961751,1,1.25,4,4
47063,642,2295,4.17690005576533,5.06285539214482,1.0355787162377,1.2562123221694,1,1.25,4,4
47188,642,2170,3.81204163812427,4.97223847565731,0.981278363597682,1.22039397966301,1,1.25,4,4
47054,698,2248,4.3547553398305,4.97196324077643,1.02610453389057,1.23881301540199,1,1.25,4,4
47067,712,2221,3.93438208893509,5.06123747304183,1.01300975232808,1.34302914521051,1,1.25,4,4
47122,669,2209,3.53762033526141,5.1450978587792,0.808230700281167,1.23090034184655,1,1.25,4,4
47081,689,2230,3.8204305109591,5.2813970171399,1.02641427929579,1.27922115682013,1,1.25,4,4
47040,708,2252,3.88300665826968,5.15340365289972,1.02724480015778,1.29481304011121,1,1.25,4,4
47109,696,2195,4.13808451781878,4.85910414776236,0.985487019340439,1.26371695900329,1,1.25,4,4
47045,729,2226,4.08850790054607,5.08618521482036,0.991731558371553,1.28289778219574,1,1.25,4,4
47063,686,2251,4.04582347649861,4.74120914728356,0.966300010458581,1.15212657276007,1,1.25,4,4
47053,669,2278,3.68332838237692,4.7489438097361,0.931000923237762,1.23195529594667,1,1.25,4,4
47104,670,2226,4.57665406764157,5.43981132877604,1.12367598246397,1.33073274097229,1,1.25,4,4
47124,678,2198,3.83102917950015,4.94067592014874,0.996403725500137,1.19246710126869,1,1.25,4,4
47115,662,2223,4.14756242839382,4.66344436949292,0.958287290657465,1.14735309934905,1,1.25,4,4
47013,717,2270,4.16506266303528,5.20620196103365,1.03267831994744,1.31713876392222,1,1.25,4,4
47114,716,2170,4.01623527438824,5.06033971355585,0.973624825034784,1.22727598842399,1,1.25,4,4
47189,703,2108,3.55722181044762,5.33295153665941,0.949605050763793,1.28600721770357,1,1.25,4,4
47115,655,2230,4.28207234756517,5.03740764324659,1.07657815993362,1.21325896092839,1,1.25,4,4
47053,682,2265,5.02223464168118,4.76450801087961,1.22887726133323,1.18268281947644,1,1.25,4,4
47049,700,2251,4.5028650854291,5.24482717950773,1.11675412436716,1.33548252265037,1,1.25,4,4
47197,680,2123,4.02114252384966,4.90429064824655,1.03840358991661,1.21644108658624,1,1.25,4,4
47078,698,2224,4.66641821170385,4.7135718212522,1.15237884314214,1.18150593179038,1,1.25,4,4
47066,695,2239,3.76052002234502,5.14409461587861,0.983759363237304,1.22636364397529,1,1.25,4,4
46990,656,2354,3.90631900962847,4.74481254407936,1.03051025128347,1.18288475119533,1,1.25,4,4
47039,713,2248,4.70011992745236,4.97937188038341,1.19644848559662,1.25918448335391,1,1.25,4,4
47054,708,2238,3.78651638695155,4.95296501722924,0.905549575852078,1.2706840436728,1,1.25,4,4
47155,662,2183,4.43725247524752,5.26157303828813,1.05628634903379,1.27413065047507,1,1.25,4,4
47138,687,2175,3.80368859726902,5.09910975271526,0.908947078664082,1.2787855097009,1,1.25,4,4
